SparkleIndex,SparkleTerm,Cui,UmlsCanonicalName,ChosenMethod,ChosenScore,Types
8909,san filippo syndrome,C0026706,Mucopolysaccharidosis III,alias,0.0,"[""T047""]"
8910,mucolipidoses,C0026697,Mucolipidoses,alias,0.0,"[""T047""]"
8913,hermansky pudlak syndrome,C0079504,Hermanski-Pudlak Syndrome,alias,0.0,"[""T047""]"
8914,violent behavior,C0424323,Physical aggression,alias,0.0,"[""T033""]"
8915,social skills training,C0150777,Social skills training,alias,0.0,"[""T065""]"
8916,coffin siris syndrome,C0265338,Coffin-Siris syndrome,alias,0.0,"[""T047""]"
8918,tongue plaque,C0241441,Plaque on tongue,alias,0.0,"[""T033""]"
8941,neuroendocrine carcinoma,C0206695,"Carcinoma, Neuroendocrine",alias,0.0,"[""T191""]"
8949,hypoplastic anemia,C0178416,Hypoplastic anemia,alias,0.0,"[""T047""]"
8950,hereditary hemochromatosis,C0392514,Hereditary hemochromatosis,alias,0.0,"[""T047""]"
8954,congenital amegakaryocytic thrombocytopenia,C1327915,Congenital amegakaryocytic thrombocytopenia,alias,0.0,"[""T019""]"
8957,lymphoproliferative disorder,C0024314,Lymphoproliferative Disorders,alias,0.0,"[""T191""]"
8960,plasmacytoma,C0032131,Plasmacytoma,alias,0.0,"[""T191""]"
8961,giant platelet syndrome,C0005129,Bernard-Soulier Syndrome,alias,0.0,"[""T047""]"
8990,distal femoral osteotomy,C0407483,Osteotomy of distal femur,alias,0.0,"[""T061""]"
9007,plaster cast,C0032159,Plaster Casts,alias,0.0,"[""T074""]"
9014,heat therapy,C0150611,Therapeutic heat application,alias,0.0,"[""T061""]"
9015,hand therapies,C0729315,Hand therapy,alias,0.0,"[""T061""]"
9016,cold therapies,C0010412,Cold Therapy,alias,0.0,"[""T061""]"
9017,cold laser therapy,C0279027,"Laser Therapy, Low-Level",alias,0.0,"[""T061""]"
9021,subacromial bursitis,C0546953,Subacromial bursitis,alias,0.0,"[""T047""]"
9024,shoulder surgery,C0186321,Operative procedure on shoulder,alias,0.0,"[""T061""]"
9026,shoulder reconstruction,C0850226,Shoulder reconstruction,alias,0.0,"[""T061""]"
9063,pulmonary sarcoidosis,C0036205,"Sarcoidosis, Pulmonary",alias,0.0,"[""T047""]"
9067,lung transplant rejection,C0729958,Lung transplant rejection,alias,0.0,"[""T046""]"
9071,double lung transplant,C0396599,Double lung transplant,alias,0.0,"[""T061""]"
9094,immune tolerance,C0020963,Immune Tolerance,alias,0.0,"[""T046""]"
9109,supravalvar aortic stenosis,C0003499,Supravalvular aortic stenosis,alias,0.0,"[""T047""]"
9112,situs inversus,C0037221,Situs Inversus,alias,0.0,"[""T019""]"
9117,pulmonic valve stenosis,C0034089,Pulmonary Valve Stenosis,alias,0.0,"[""T047""]"
9121,pulmonary artery aneurysm,C0155676,Pulmonary artery aneurysm,alias,0.0,"[""T046""]"
9124,pericardial disease,C0265122,Disorder of pericardium,alias,0.0,"[""T047""]"
9128,mitral atresia,C0344760,Congenital atresia of mitral valve,alias,0.0,"[""T019""]"
9134,junctional arrhythmia,C0948835,junctional arrhythmia,alias,0.0,"[""T047""]"
9135,ivemark syndrome,C0175707,Asplenia Syndrome,alias,0.0,"[""T019"", ""T047""]"
9140,fontan procedure,C0190010,Fontan Procedure,alias,0.0,"[""T061""]"
9158,vascular imaging,C0546783,Vascular imaging,alias,0.0,"[""T060""]"
9171,atheroembolism,C0149649,Cholesterol Embolism,alias,0.0,"[""T047""]"
9175,arterial bypass graft,C0189695,Anastomosis of artery with bypass graft (procedure),alias,0.0,"[""T061""]"
9181,cardiogenic syncope,C0751535,"Syncope, Cardiogenic",alias,0.0,"[""T184""]"
9182,venogram,C0031545,Venography - procedure,alias,0.0,"[""T060""]"
9208,atrial myxoma,C0151241,Atrial myxoma,alias,0.0,"[""T191""]"
9213,endothelial dysfunction,C0856169,Endothelial dysfunction,alias,0.0,"[""T047""]"
9214,arteriosclerosis,C0003850,Arteriosclerosis,alias,0.0,"[""T047""]"
9217,vaginal pain,C0236082,Vaginal pain,alias,0.0,"[""T184""]"
9228,female sexual arousal disorder,C0015786,Female sexual arousal disorder,alias,0.0,"[""T048""]"
9256,labor support,C0884660,labor support,alias,0.0,"[""T061""]"
9269,minilaparotomy,C0026168,Minilaparotomy,alias,0.0,"[""T058""]"
9277,neonatal sepsis,C0456103,Sepsis of the newborn,alias,0.0,"[""T047""]"
9278,neonatal abstinence syndrome,C0027609,Neonatal Abstinence Syndrome,alias,0.0,"[""T047""]"
9279,low birth weight,C0024032,Low Birth Weights,alias,0.0,"[""T033""]"
9280,jejunal atresia,C0266175,Jejunal Atresia,alias,0.0,"[""T019""]"
9281,intraventricular hemorrhage,C0240059,Ventricular hemorrhage,alias,0.0,"[""T046""]"
9282,ileal atresia,C0266176,Congenital atresia of ileum,alias,0.0,"[""T019""]"
9283,birth asphyxia,C0004045,Asphyxia Neonatorum,alias,0.0,"[""T047""]"
9288,stillbirth,C0595939,Stillbirth,alias,0.0,"[""T033""]"
9292,repeat cesarean section,C0206101,Repeat Cesarean Section,alias,0.0,"[""T061""]"
9302,macrosomia,C0158915,Exceptionally large baby (disorder),alias,0.0,"[""T033""]"
9306,induced abortion,C0392535,Induced abortion (procedure),alias,0.0,"[""T061""]"
9311,external cephalic version,C0410877,"Version, External Cephalic",alias,0.0,"[""T061""]"
9316,contraceptive counseling,C5551525,Contraceptive counseling,alias,0.0,"[""T058""]"
9322,breastfeeding,C0006147,Breast Feeding,alias,0.0,"[""T040""]"
9325,antenatal exercises,C0419126,Antenatal exercises,alias,0.0,"[""T061""]"
9326,abnormal pregnancy,C0278056,Abnormal pregnancy,alias,0.0,"[""T046""]"
9334,ureter surgery,C0194209,Ureter operation,alias,0.0,"[""T061""]"
9336,penis surgery,C0194682,Surgical Procedures on the Penis,alias,0.0,"[""T061""]"
9338,vesicovaginal fistula,C0042582,Vesicovaginal Fistula,alias,0.0,"[""T190""]"
9342,vaginal surgery,C0195117,Operation on vagina,alias,0.0,"[""T061""]"
9345,vaginal fistula,C0042253,Vaginal Fistula,alias,0.0,"[""T190""]"
9346,vaginal cyst,C0241619,Cyst of vagina,alias,0.0,"[""T033""]"
9349,urethropexy,C0194645,Urethropexy,alias,0.0,"[""T061""]"
9351,urethrocele,C0238502,Prolapse of urethra,alias,0.0,"[""T047""]"
9355,urethral caruncle,C0152247,Urethral caruncle,alias,0.0,"[""T020""]"
9356,ureteroplasty,C1533665,Ureteroplasty,alias,0.0,"[""T061""]"
9361,total abdominal hysterectomy with bilateral salpingo-oophorectomy,C0542407,Total abdominal hysterectomy with bilateral salpingo-oophorectomy,alias,0.0,"[""T061""]"
9364,sling procedure,C0441637,Slinging procedure,alias,0.0,"[""T061""]"
9365,salpingectomy,C0041271,Salpingectomy,alias,0.0,"[""T061""]"
9376,repair of enterocele,C0403967,Repair of enterocele,alias,0.0,"[""T061""]"
9383,prolapse of urethra,C0238502,Prolapse of urethra,alias,0.0,"[""T047""]"
9391,perineorrhaphy,C0031064,Perineorrhaphy,alias,0.0,"[""T061""]"
9394,pelvic floor reconstruction,C0198782,Reconstruction of pelvic floor,alias,0.0,"[""T061""]"
9402,metroplasty,C0195379,Repair of uterus (procedure),alias,0.0,"[""T061""]"
9409,intrinsic sphincter deficiency,C0375381,Urethral intrinsic sphincter deficiency,alias,0.0,"[""T047""]"
9412,gynecological surgery,C0038902,Gynecologic Surgical Procedures,alias,0.0,"[""T061""]"
9414,functional incontinence,C0150042,Functional urinary incontinence,alias,0.0,"[""T033""]"
9419,colposuspension,C0563527,Colposuspension (procedure),alias,0.0,"[""T061""]"
9420,colporrhaphy,C0009416,Suture of vagina,alias,0.0,"[""T061""]"
9421,colpopexy,C0195202,Fixation of vagina,alias,0.0,"[""T061""]"
9422,colpectomy,C0195130,Vaginectomy,alias,0.0,"[""T061""]"
9425,bladder endometriosis,C0269118,Endometriosis of bladder,alias,0.0,"[""T047""]"
9428,anterior repair,C0195224,Anterior colporrhaphy,alias,0.0,"[""T061""]"
9429,anterior posterior repair,C0195232,Combined anteroposterior colporrhaphy,alias,0.0,"[""T061""]"
9431,abdominal sacrocolpopexy,C0403973,Abdominal sacrocolpopexy,alias,0.0,"[""T061""]"
9435,vasectomy,C0042387,Vasectomy,alias,0.0,"[""T061""]"
9438,urethroscopy,C0194595,Endoscopy of urethra,alias,0.0,"[""T060""]"
9439,urethral pain,C0151830,Pain in urethra,alias,0.0,"[""T184""]"
9440,transurethral prostatectomy,C0040771,Transurethral Resection of Prostate,alias,0.0,"[""T061""]"
9442,testicular swelling,C0241353,Testicular mass,alias,0.0,"[""T033""]"
9449,reversal of vasectomy,C0042421,Vasovasostomy,alias,0.0,"[""T061""]"
9451,prostatic hyperplasia,C1704272,Benign Prostatic Hyperplasia,alias,0.0,"[""T046""]"
9452,prostate needle biopsy,C0401640,Needle biopsy of prostate,alias,0.0,"[""T060""]"
9455,prostate biopsy,C0194804,Biopsy of prostate,alias,0.0,"[""T060""]"
9463,hemorrhagic cystitis,C0085692,Hemorrhagic cystitis,alias,0.0,"[""T047""]"
9465,frasier syndrome,C0950122,Frasier Syndrome,alias,0.0,"[""T047""]"
9490,functional constipation,C0401146,Constipation - functional,alias,0.0,"[""T047""]"
9493,sclerotherapy of hemorrhoids,C0193249,Destruction of hemorrhoids by sclerotherapy,alias,0.0,"[""T061""]"
9494,pancreatic surgery,C2033062,Pancreatic Surgical Procedure,alias,0.0,"[""T061""]"
9497,intestine transplant,C1261518,transplant of intestine (treatment),alias,0.0,"[""T061""]"
9500,biliary tract surgery,C0005427,Biliary Tract Surgical Procedures,alias,0.0,"[""T061""]"
9517,endoscopic ultrasound,C0376443,Endoscopic Ultrasound,alias,0.0,"[""T060""]"
9519,endoscopic retrograde cholangiopancreatography,C0008310,Endoscopic Retrograde Cholangiopancreatography,alias,0.0,"[""T060""]"
9524,transcranial magnetic stimulation,C0436548,Transcranial magnetic stimulation,alias,0.0,"[""T061""]"
9526,pure autonomic failure,C0393911,Pure Autonomic Failure,alias,0.0,"[""T047""]"
9527,electronystagmogram,C0013853,Electronystagmography,alias,0.0,"[""T060""]"
9544,paroxysmal dyskinesia,C0752210,"Dyskinesias, Paroxysmal",alias,0.0,"[""T047""]"
9549,neuroacanthocytosis,C0393576,Chorea Acanthocytosis Syndrome,alias,0.0,"[""T047""]"
9551,lesch nyhan syndrome,C0023374,Lesch-Nyhan Syndrome,alias,0.0,"[""T047""]"
9553,hemiballismus,C0221169,Hemiballismus,alias,0.0,"[""T047""]"
9556,fahr's disease,C0393590,Fahr's syndrome (disorder),alias,0.0,"[""T047""]"
9557,extrapyramidal disorders,C0015371,Extrapyramidal Disorders,alias,0.0,"[""T047""]"
9560,choreoathetosis,C0085583,Choreoathetosis,alias,0.0,"[""T047""]"
9561,bradykinesia,C0233565,Bradykinesia,alias,0.0,"[""T184""]"
9565,akathisia,C0392156,Akathisia,alias,0.0,"[""T184""]"
9567,meningoencephalitis,C0025309,Meningoencephalitis,alias,0.0,"[""T047""]"
9571,synesthesia,C0233778,Synesthesia,alias,0.0,"[""T048""]"
9577,dyscalculia,C0869474,Dyscalculia,alias,0.0,"[""T048""]"
9580,alogia,C0003537,Aphasia,alias,0.0,"[""T048""]"
9581,alexia,C0002018,Alexia,alias,0.0,"[""T048""]"
9584,empty sella syndrome,C0014008,Empty Sella Syndrome,alias,0.0,"[""T047""]"
9586,sphingolipidoses,C0037899,Sphingolipidoses,alias,0.0,"[""T047""]"
9587,neurodegenerative diseases,C0524851,Neurodegenerative Disorders,alias,0.0,"[""T047""]"
9592,stiff person syndrome,C0085292,Stiff-Person Syndrome,alias,0.0,"[""T047""]"
9594,neurosarcoidosis,C0393485,Neurosarcoidosis,alias,0.0,"[""T047""]"
9604,ulnar nerve compression,C0206242,Ulnar Nerve Compression Syndromes,alias,0.0,"[""T047""]"
9610,pseudobulbar palsy,C0033790,Pseudobulbar Palsy,alias,0.0,"[""T047""]"
9611,primary lateral sclerosis,C0154682,Lateral Sclerosis,alias,0.0,"[""T047""]"
9612,peroxisomal disorders,C0282528,Peroxisomal Disorders,alias,0.0,"[""T047""]"
9613,peroneal muscular atrophy,C0007959,Charcot-Marie-Tooth Disease,alias,0.0,"[""T047""]"
9614,paralysis,C0522224,Paralysed,alias,0.0,"[""T033""]"
9615,neuromyotonia,C0242287,Isaacs syndrome,alias,0.0,"[""T047""]"
9617,nemaline myopathy,C0206157,"Myopathies, Nemaline",alias,0.0,"[""T047""]"
9622,lower extremity neuropathy,C0745868,lower extremity neuropathy,alias,0.0,"[""T047""]"
9624,inclusion body myositis,C0238190,"Myositis, Inclusion Body",alias,0.0,"[""T047""]"
9633,diabetic amyotrophy,C0271685,Diabetic Amyotrophy,alias,0.0,"[""T047""]"
9636,centronuclear myopathy,C0175709,Centronuclear myopathy,alias,0.0,"[""T047""]"
9637,bulbar palsy,C4082299,Bulbar palsy,alias,0.0,"[""T047""]"
9638,autonomic neuropathy,C0259749,Autonomic neuropathy,alias,0.0,"[""T047""]"
9640,amyloid neuropathy,C0206247,Amyloid Neuropathies,alias,0.0,"[""T047""]"
9641,adrenomyeloneuropathy,C0162309,Adrenoleukodystrophy,alias,0.0,"[""T047""]"
9642,abnormal emg,C0476403,Electromyogram abnormal,alias,0.0,"[""T033""]"
9654,cerebellopontine angle tumors,C0474740,Cerebellopontine Angle Tumor,alias,0.0,"[""T191""]"
9681,neonatal hemochromatosis,C0268059,Neonatal hemochromatosis,alias,0.0,"[""T047""]"
9685,budd chiari syndrome,C0019154,Hepatic Vein Thrombosis,alias,0.0,"[""T047""]"
9686,turcot syndrome,C0265325,Turcot syndrome (disorder),alias,0.0,"[""T047""]"
9701,intestinal pseudo obstruction,C0021847,Intestinal Pseudo-Obstruction,alias,0.0,"[""T047""]"
9713,bowel perforations,C0021845,Intestinal Perforation,alias,0.0,"[""T047""]"
9722,neonatal hepatitis,C0027613,Neonatal hepatitis,alias,0.0,"[""T047""]"
9723,neonatal cholestasis,C1112213,Cholestasis in newborn,alias,0.0,"[""T047""]"
9725,liver tumor,C0023903,Liver neoplasms,alias,0.0,"[""T191""]"
9727,hyperamylasemia,C0221773,Hyperamylasemia,alias,0.0,"[""T047""]"
9728,hepatitis c antibody,C0166049,Hepatitis C Antibodies,alias,0.0,"[""T116"", ""T129""]"
9730,hepatitis a antibody,C0062524,hepatitis A virus antibodies,alias,0.0,"[""T116"", ""T129""]"
9731,hepatic adenoma,C0206669,Hepatocellular Adenoma,alias,0.0,"[""T191""]"
9733,end stage liver disease,C0745744,End Stage Liver Disease,alias,0.0,"[""T047""]"
9735,dilated bile duct,C0400751,Dilatation of bile duct (procedure),alias,0.0,"[""T061""]"
9738,acute hepatitis panel,C0812553,"Acute hepatitis panel This panel must include the following: Hepatitis A antibody (HAAb), IgM antibody (86709) Hepatitis B core antibody (HBcAb), IgM antibody (86705) Hepatitis B surface antigen (HBsAg) (87340) Hepatitis C antibody (86803)",alias,0.0,"[""T059""]"
9748,colon stricture,C0267466,Colonic Stenosis,alias,0.0,"[""T047""]"
9753,leukocytosis,C0023518,Leukocytosis,alias,0.0,"[""T047""]"
9756,hemophilia carrier,C0472795,Hemophilia carrier,alias,0.0,"[""T033""]"
9761,factor i deficiency,C4316812,Fibrinogen Deficiency,alias,0.0,"[""T047""]"
9762,evans syndrome,C0272126,Evans syndrome,alias,0.0,"[""T047""]"
9764,cold agglutinin disease,C0175816,Cold Hemagglutinin Disease,alias,0.0,"[""T047""]"
9765,blood clot,C0302148,Blood Clot,alias,0.0,"[""T046""]"
9766,white blood cell disorders,C0023510,Leukocyte Disorders,alias,0.0,"[""T047""]"
9767,reticular dysgenesis,C0272167,Reticular dysgenesis,alias,0.0,"[""T047""]"
9769,megaloblastic anemia,C0002888,"Anemia, Megaloblastic",alias,0.0,"[""T047""]"
9770,iron replacement,C0919650,iron replacement,alias,0.0,"[""T061""]"
9773,folic acid deficiency,C0016412,Folic Acid Deficiency,alias,0.0,"[""T047""]"
9776,autoimmune hemolytic anemia,C0002880,Autoimmune hemolytic anemia,alias,0.0,"[""T047""]"
9778,prothrombin gene mutation,C1260403,prothrombin gene mutation,alias,0.0,"[""T047""]"
9779,protein s deficiency,C0242666,Protein S Deficiency,alias,0.0,"[""T047""]"
9780,protein c deficiency,C0398625,Protein C Deficiency,alias,0.0,"[""T047""]"
9782,lupus anticoagulant,C0085240,Lupus Coagulation Inhibitor,alias,0.0,"[""T116"", ""T129""]"
9786,argon plasma coagulation,C1879736,Argon Plasma Coagulation,alias,0.0,"[""T061""]"
9787,anticoagulation,C0003281,Anticoagulation Therapy,alias,0.0,"[""T061""]"
9791,small lymphocytic lymphoma,C0855095,Small Lymphocytic Lymphoma,alias,0.0,"[""T191""]"
9801,intraocular lymphoma,C0281658,Intraocular Lymphoma,alias,0.0,"[""T191""]"
9805,hematologic malignancies,C0376545,Hematologic Neoplasms,alias,0.0,"[""T191""]"
9807,chronic neutrophilic leukemia,C0023481,Chronic Neutrophilic Leukemia,alias,0.0,"[""T191""]"
9808,chronic eosinophilic leukemia,C0346421,Chronic eosinophilic leukemia,alias,0.0,"[""T191""]"
9814,tenotomy,C2936600,Tenotomy (procedure),alias,0.0,"[""T061""]"
9824,liver laceration,C0347633,Laceration of liver,alias,0.0,"[""T037""]"
9826,kasai procedure,C0032722,"Portoenterostomy, Hepatic",alias,0.0,"[""T061""]"
9829,incisional biopsy,C0184922,Incisional biopsy - action,alias,0.0,"[""T060""]"
9830,gallbladder surgery,C0193438,Operation on gallbladder,alias,0.0,"[""T061""]"
9835,esophagus surgery,C0192259,Operation on esophagus (procedure),alias,0.0,"[""T061""]"
9838,central venous catheters,C1145640,"Central venous catheter, device",alias,0.0,"[""T074""]"
9843,staring,C0423086,Staring,alias,0.0,"[""T047""]"
9848,retinal drusen,C0035312,Retinal Drusen,alias,0.0,"[""T047""]"
9849,pupilloplasty,C0197611,Repair of iris,alias,0.0,"[""T061""]"
9854,leukocoria,C0152458,Leukocoria,alias,0.0,"[""T047""]"
9861,neuropsychiatry,C0870956,Neuropsychiatry,alias,0.0,"[""T091""]"
9865,transient global amnesia,C0338591,"Amnesia, Transient Global",alias,0.0,"[""T048""]"
9870,medication management,C3469597,Administration of medication,alias,0.0,"[""T061""]"
9874,dissociative identity disorder,C0026773,Dissociative Identity Disorder,alias,0.0,"[""T048""]"
9875,dissociative amnesia,C0236795,Dissociative Amnesia,alias,0.0,"[""T048""]"
9876,combative,C0241845,combative,alias,0.0,"[""T048""]"
9877,child and adolescent psychiatry,C1274032,Child and adolescent psychiatry,alias,0.0,"[""T091""]"
9887,social anxiety disorder,C0031572,"Phobia, Social",alias,0.0,"[""T048""]"
9891,sexual abuse,C0282350,Sexual abuse,alias,0.0,"[""T037""]"
9894,schizophrenia,C0036341,Schizophrenia,alias,0.0,"[""T048""]"
9895,schizoaffective disorder,C0036337,Schizoaffective Disorder,alias,0.0,"[""T048""]"
9896,pyromania,C0016142,Firesetting Behavior,alias,0.0,"[""T048""]"
9897,psychosis,C0349204,Nonorganic psychosis,alias,0.0,"[""T048""]"
9898,psychopharmacology,C0033929,Psychopharmacology,alias,0.0,"[""T091""]"
9899,psychological abuse,C0730557,Emotional abuse,alias,0.0,"[""T048""]"
9901,physical abuse,C1621955,Physical abuse,alias,0.0,"[""T037""]"
9903,personality disorder,C0031212,Personality Disorders,alias,0.0,"[""T048""]"
9914,intermittent explosive disorder,C0021776,Intermittent Explosive Disorder,alias,0.0,"[""T048""]"
9915,impulse control disorders,C0021122,"Disruptive, Impulse Control, and Conduct Disorders",alias,0.0,"[""T048""]"
9916,hypomania,C0241934,Hypomania,alias,0.0,"[""T033""]"
9917,hypochondriasis,C0020604,Hypochondriasis,alias,0.0,"[""T048""]"
9918,hyperactivity,C0424295,Hyperactive behavior,alias,0.0,"[""T048""]"
9921,hallucinations,C0018524,Hallucinations,alias,0.0,"[""T048""]"
9922,generalized anxiety disorder,C0270549,Generalized Anxiety Disorder,alias,0.0,"[""T048""]"
9923,emotional abuse,C0730557,Emotional abuse,alias,0.0,"[""T048""]"
9928,depersonalization disorder,C0683416,Depersonalization Disorder,alias,0.0,"[""T048""]"
9929,delusional disorder,C0011251,Delusional disorder,alias,0.0,"[""T048""]"
9938,child abuse,C0008060,child abuse behavior,alias,0.0,"[""T048""]"
9941,brief psychotic disorder,C0033958,"Psychosis, Brief Reactive",alias,0.0,"[""T048""]"
9942,borderline personality disorder,C0006012,Borderline Personality Disorder,alias,0.0,"[""T048""]"
9947,behavior modification,C0004933,Behavior Therapy,alias,0.0,"[""T061""]"
9951,atypical depression,C0154437,Atypical depressive disorder,alias,0.0,"[""T048""]"
9962,adolescent psychology,C0001584,"Psychology, Adolescent",alias,0.0,"[""T091""]"
9963,adjustment disorder,C0001546,Adjustment Disorders,alias,0.0,"[""T048""]"
9964,acute stress disorder,C0236816,"Stress Disorders, Traumatic, Acute",alias,0.0,"[""T048""]"
9983,postoperative rehabilitation,C0877071,Postoperative rehabilitation,alias,0.0,"[""T061""]"
9984,phonological disorder,C4048283,Phonological Disorder,alias,0.0,"[""T048""]"
9991,melodic intonation therapy,C0589195,Melodic intonation therapy,alias,0.0,"[""T061""]"
9993,lisp,C0233728,Lisping,alias,0.0,"[""T048""]"
9998,fluency,C0870569,fluency,alias,0.0,"[""T080""]"
10004,apraxia of speech,C0264611,Apraxia of Phonation,alias,0.0,"[""T047""]"
10011,ulnar nerve neuritis,C0338538,Ulnar Neuritis,alias,0.0,"[""T047""]"
10042,median neuropathy,C0751922,Median Neuropathy,alias,0.0,"[""T047""]"
10047,hand tendon transfer,C5575029,Repair of tendon of hand by transfer or transplantation,alias,0.0,"[""T061""]"
10072,thumb fracture,C0555337,Fracture of phalanx of thumb,alias,0.0,"[""T037""]"
10102,splinting,C0204861,Application of splint,alias,0.0,"[""T061""]"
